task_id,company_name,post_date,comment_id,parent_id,comment_text,comment_date,comment_type,reaction_count,before_DEI,has_DEI,root_id,depth,sibling_count,time_since_root,cleaned_text,full_text,reviewer_01,reviewer_02,relevance_average,relevance_label
93,Costco,2/3/2025 11:07,Y29tbWVudDoxMDM2MDU3NTIxODg1NzQ0Xzk3NTIxNzY0NjE0NjAzMTU=,,"I don’t have a Costco near me, but I’ll drive the hour it takes to buy a membership and shop there now. Thank you Costco!",2/9/2025,initial,5,0,1,Y29tbWVudDoxMDM2MDU3NTIxODg1NzQ0Xzk3NTIxNzY0NjE0NjAzMTU=,0,84,0 days,"i dont have a costco near me, but ill drive the hour it takes to buy a membership and shop there now. thank you costco!","i dont have a costco near me, but ill drive the hour it takes to buy a membership and shop there now. thank you costco!",0,0,0,0
244,Costco,2/4/2025 9:00,Y29tbWVudDoxMDM2NzI0ODA4NDg1NjgyXzE2NjYxOTY0MDc0Mzc4MTc=,,Of course!!!,2/16/2025,initial,0,0,1,Y29tbWVudDoxMDM2NzI0ODA4NDg1NjgyXzE2NjYxOTY0MDc0Mzc4MTc=,0,88,0 days,of course!!!,of course!!!,0,0,0,0
483,Costco,2/4/2025 9:00,Y29tbWVudDoxMDM2NzI0ODA4NDg1NjgyXzE4MDczOTY5MDAwNTA0Mzg=,Y29tbWVudDoxMDM2NzI0ODA4NDg1NjgyXzExMDA1ODQ3NjE4MDk4NDM=,"hey, see the resemblance.",2/9/2025,reply,0,0,1,Y29tbWVudDoxMDM2NzI0ODA4NDg1NjgyXzExMDA1ODQ3NjE4MDk4NDM=,1,13,0 days,"hey, see the resemblance.","this company is a woke joke! → hey, see the resemblance.",1,0,0.5,1
383,Costco,2/4/2025 9:00,Y29tbWVudDoxMDM2NzI0ODA4NDg1NjgyXzExNzcxNDAyNTQwMzYzNjA=,Y29tbWVudDoxMDM2NzI0ODA4NDg1NjgyXzExMDA1ODQ3NjE4MDk4NDM=,Most of the commenter's in this thread are a woke joke!,2/9/2025,reply,7,0,1,Y29tbWVudDoxMDM2NzI0ODA4NDg1NjgyXzExMDA1ODQ3NjE4MDk4NDM=,1,13,0 days,most of the commenter's in this thread are a woke joke!,this company is a woke joke! → most of the commenter's in this thread are a woke joke!,1,0,0.5,1
288,Costco,2/4/2025 9:00,Y29tbWVudDoxMDM2NzI0ODA4NDg1NjgyXzEzMjc3MjUzMzUwNDA4Nzc=,Y29tbWVudDoxMDM2NzI0ODA4NDg1NjgyXzY0OTgxNzIzNDI3ODI4MA==,"good, we don't need your phlegm in our faces anyway",2/9/2025,reply,2,0,1,Y29tbWVudDoxMDM2NzI0ODA4NDg1NjgyXzY0OTgxNzIzNDI3ODI4MA==,1,8,0 days,"good, we don't need your phlegm in our faces anyway","youre annoying phone calls and emails to renew my membership are exactly that. you did not respect the laws during covid in ontario canada and your low iq staff tried to force me to wear a mask. our business is done. → good, we don't need your phlegm in our faces anyway",0,0,0,0
302,Costco,2/4/2025 9:00,Y29tbWVudDoxMDM2NzI0ODA4NDg1NjgyXzIwMjU1ODE3Njc5MjMzMjg=,Y29tbWVudDoxMDM2NzI0ODA4NDg1NjgyXzY0ODQzNDY1NzYwMzU5MQ==,"Never hire deaf people, right?",2/16/2025,reply,1,0,1,Y29tbWVudDoxMDM2NzI0ODA4NDg1NjgyXzY0ODQzNDY1NzYwMzU5MQ==,1,5,7 days,"never hire deaf people, right?","just canceled our membership → never hire deaf people, right?",1,1,1,1
109,Costco,2/4/2025 9:00,Y29tbWVudDoxMDM2NzI0ODA4NDg1NjgyXzk3MjE5NzQ1Nzc0MzI3Nw==,Y29tbWVudDoxMDM2NzI0ODA4NDg1NjgyXzIwMjU1ODE3Njc5MjMzMjg=,"absolutely Not. I don't understand you? Deaf people, people of color, who you sleep with doesn't matter. Skill does. Can you do the job? I don't understand the attacks. If your only criteria is your skin color or who you sleep with, and not that you know your job...checking off a box it is wrong.",2/16/2025,reply,0,0,1,Y29tbWVudDoxMDM2NzI0ODA4NDg1NjgyXzY0ODQzNDY1NzYwMzU5MQ==,2,0,7 days,"absolutely not. i don't understand you? deaf people, people of color, who you sleep with doesn't matter. skill does. can you do the job? i don't understand the attacks. if your only criteria is your skin color or who you sleep with, and not that you know your job...checking off a box it is wrong.","just canceled our membership → never hire deaf people, right? → absolutely not. i don't understand you? deaf people, people of color, who you sleep with doesn't matter. skill does. can you do the job? i don't understand the attacks. if your only criteria is your skin color or who you sleep with, and not that you know your job...checking off a box it is wrong.",1,1,1,1
241,Costco,2/4/2025 14:13,Y29tbWVudDoxMDM2ODY0MDQ1MTM4NDI1XzE2MzU4NjU4MTc4MDk1MjE=,Y29tbWVudDoxMDM2ODY0MDQ1MTM4NDI1XzM0ODcxNjIyNjQ5MjM5NzI=,"Sharon Pearlstein pssst. Women are DEI hires, too...",2/9/2025,reply,3,0,1,Y29tbWVudDoxMDM2ODY0MDQ1MTM4NDI1XzM5NTM2Nzg4NjE1MTg3ODA=,2,9,0 days,"sharon pearlstein pssst. women are dei hires, too...","love costco. thank you for doing the right thing. → hiring people based on their skin color is a great thing → sharon pearlstein pssst. women are dei hires, too...",1,1,1,1
61,Costco,2/4/2025 14:13,Y29tbWVudDoxMDM2ODY0MDQ1MTM4NDI1XzExNzg4NjIzOTA1MTI1NzA=,Y29tbWVudDoxMDM2ODY0MDQ1MTM4NDI1XzU4MzQ3MzI1NzkyNTA4MA==,you're still what Trump considers DEI. At the end of the day you have dark skin and are Mexican,2/9/2025,reply,0,0,1,Y29tbWVudDoxMDM2ODY0MDQ1MTM4NDI1XzExNjI2ODc0MjUyNjcwNjE=,2,9,0 days,you're still what trump considers dei. at the end of the day you have dark skin and are mexican,"appreciate your dei stand costco! by the increase in your stock value, id say doing the right thing is paying big dividends! → hope you never need a job because costco wont hire you just based on your profile picture. → you're still what trump considers dei. at the end of the day you have dark skin and are mexican",1,1,1,1
164,Costco,2/4/2025 14:13,Y29tbWVudDoxMDM2ODY0MDQ1MTM4NDI1XzEyODE3MjgzMDMwODEyMDk=,Y29tbWVudDoxMDM2ODY0MDQ1MTM4NDI1XzE2NjAyNDAzNDgyNTk2MzE=,it’s the us Costco page moron,2/9/2025,reply,0,0,1,Y29tbWVudDoxMDM2ODY0MDQ1MTM4NDI1XzE2NjAyNDAzNDgyNTk2MzE=,1,4,0 days,its the us costco page moron,must be american costco → its the us costco page moron,0,0,0,0
257,Costco,2/4/2025 14:13,Y29tbWVudDoxMDM2ODY0MDQ1MTM4NDI1XzEzMDY2MDE1ODcxMjQyNzE=,Y29tbWVudDoxMDM2ODY0MDQ1MTM4NDI1Xzk3NDUxMjI4NzM3NTY5NQ==,WOW! You have a problem! And not even afraid to hide your racist nature!,2/9/2025,reply,0,0,1,Y29tbWVudDoxMDM2ODY0MDQ1MTM4NDI1XzEzNDkyMTY5MTY1MTg5MDQ=,3,2,0 days,wow! you have a problem! and not even afraid to hide your racist nature!,"patricia auger- i love the laughing emoji! im glad youre laughing with joy for what costco is doing too! yay costco, another supporter, go patty! → hiring people that might not be qualified, but we hire them because we feel bad for them because theyre minorities?? sounds logical. → wow! you have a problem! and not even afraid to hide your racist nature!",1,1,1,1
404,Costco,2/4/2025 14:13,Y29tbWVudDoxMDM2ODY0MDQ1MTM4NDI1XzEzODUxMjAzNDU3OTk5NTk=,,We already bought the chicken wings,2/9/2025,initial,0,0,1,Y29tbWVudDoxMDM2ODY0MDQ1MTM4NDI1XzEzODUxMjAzNDU3OTk5NTk=,0,204,0 days,we already bought the chicken wings,we already bought the chicken wings,0,0,0,0
385,Costco,2/4/2025 14:13,Y29tbWVudDoxMDM2ODY0MDQ1MTM4NDI1XzUxNzY0MjM2MDg0MTQxNw==,,"Love Costco, always doing the right thing on behave of your employees. Loved seeing the long line at the membership desk yesterday.",2/9/2025,initial,41,0,1,Y29tbWVudDoxMDM2ODY0MDQ1MTM4NDI1XzUxNzY0MjM2MDg0MTQxNw==,0,204,0 days,"love costco, always doing the right thing on behave of your employees. loved seeing the long line at the membership desk yesterday.","love costco, always doing the right thing on behave of your employees. loved seeing the long line at the membership desk yesterday.",0,0,0,0
491,Costco,2/4/2025 14:13,Y29tbWVudDoxMDM2ODY0MDQ1MTM4NDI1XzYyODk1MjEzNjI5ODU1NA==,Y29tbWVudDoxMDM2ODY0MDQ1MTM4NDI1Xzk1NDc1MTE3NjI5NDkzMA==,Annie- Thanks for posting! We’ll gladly share your suggestion with appropriate team. You can also submit suggestions by clicking the blue “Feedback” button on the right side of Costco.com. -Gerry,2/23/2025,reply,0,0,1,Y29tbWVudDoxMDM2ODY0MDQ1MTM4NDI1Xzk1NDc1MTE3NjI5NDkzMA==,1,0,14 days,annie- thanks for posting! well gladly share your suggestion with appropriate team. you can also submit suggestions by clicking the blue feedback button on the right side of costco.com. -gerry,please bring back the feta & caramelized onion pastry bites!!!!! they were so good and i bought them all the time. like multiple times per month! → annie- thanks for posting! well gladly share your suggestion with appropriate team. you can also submit suggestions by clicking the blue feedback button on the right side of costco.com. -gerry,0,0,0,0
27,Costco,2/4/2025 14:13,Y29tbWVudDoxMDM2ODY0MDQ1MTM4NDI1Xzk2NjEzMzExMjEzMjQwNQ==,,We need diet Dr Pepper in the uk,2/9/2025,initial,0,0,1,Y29tbWVudDoxMDM2ODY0MDQ1MTM4NDI1Xzk2NjEzMzExMjEzMjQwNQ==,0,204,0 days,we need diet dr pepper in the uk,we need diet dr pepper in the uk,0,0,0,0
201,Costco,2/4/2025 14:13,Y29tbWVudDoxMDM2ODY0MDQ1MTM4NDI1Xzk5NjczOTg4NTY3Njk3Mw==,Y29tbWVudDoxMDM2ODY0MDQ1MTM4NDI1XzU4NTQzNjMyMTE0NzAxNg==,are you 100% sure as some say quality is different.,2/9/2025,reply,0,0,1,Y29tbWVudDoxMDM2ODY0MDQ1MTM4NDI1XzE1OTY3MjUwMjA5NTIzMzQ=,2,0,0 days,are you 100% sure as some say quality is different.,why costco rotisserie chicken is $4.99 but two frozen whole chickens cost like $16.99? is it different quality? → they are the same exact but costco is taking a loss having it for $4.99 people make it up buying other items. → are you 100% sure as some say quality is different.,0,0,0,0
356,Costco,2/5/2025 10:15,Y29tbWVudDoxMDM3NDU4MTExNzQ1Njg1XzE0MDQxMDU1MTA1NjA1ODU=,,There ya go Lisa Narveson,2/9/2025,initial,0,0,1,Y29tbWVudDoxMDM3NDU4MTExNzQ1Njg1XzE0MDQxMDU1MTA1NjA1ODU=,0,293,0 days,there ya go lisa narveson,there ya go lisa narveson,0,0,0,0
270,Costco,2/5/2025 10:15,Y29tbWVudDoxMDM3NDU4MTExNzQ1Njg1XzExMTU1OTA5MjAzNjM5OTY=,,Nguoi mẫu tuyệt vời…. Ông mặt trời,2/9/2025,initial,0,0,1,Y29tbWVudDoxMDM3NDU4MTExNzQ1Njg1XzExMTU1OTA5MjAzNjM5OTY=,0,293,0 days,nguoi mu tuyt vi.... ng mt tri,nguoi mu tuyt vi.... ng mt tri,0,0,0,0
204,Costco,2/5/2025 10:15,Y29tbWVudDoxMDM3NDU4MTExNzQ1Njg1XzEyODA2NjUwNTMxODk4ODU=,,How much a pound before the $8.00 off?,2/9/2025,initial,3,0,1,Y29tbWVudDoxMDM3NDU4MTExNzQ1Njg1XzEyODA2NjUwNTMxODk4ODU=,0,293,0 days,how much a pound before the $8.00 off?,how much a pound before the $8.00 off?,0,0,0,0
406,Costco,2/5/2025 10:15,Y29tbWVudDoxMDM3NDU4MTExNzQ1Njg1XzEzMjMzOTc2MjU0NTU1MDk=,,Jeffrey Hickerson,2/9/2025,initial,0,0,1,Y29tbWVudDoxMDM3NDU4MTExNzQ1Njg1XzEzMjMzOTc2MjU0NTU1MDk=,0,293,0 days,jeffrey hickerson,jeffrey hickerson,0,0,0,0
132,Costco,2/5/2025 10:15,Y29tbWVudDoxMDM3NDU4MTExNzQ1Njg1XzEzNDk1NjQ4NjkzNzI4MzE=,,Are you ashamed to show the price per pound? $8 off doesn’t mean a thing!,2/9/2025,initial,4,0,1,Y29tbWVudDoxMDM3NDU4MTExNzQ1Njg1XzEzNDk1NjQ4NjkzNzI4MzE=,0,293,0 days,are you ashamed to show the price per pound? $8 off doesnt mean a thing!,are you ashamed to show the price per pound? $8 off doesnt mean a thing!,0,0,0,0
82,Costco,2/5/2025 10:15,Y29tbWVudDoxMDM3NDU4MTExNzQ1Njg1XzkxNjM5MjA4Njk5NDcyMQ==,,Bbq pulled pork sliders,2/9/2025,initial,0,0,1,Y29tbWVudDoxMDM3NDU4MTExNzQ1Njg1XzkxNjM5MjA4Njk5NDcyMQ==,0,293,0 days,bbq pulled pork sliders,bbq pulled pork sliders,0,0,0,0
34,Costco,2/6/2025 9:20,Y29tbWVudDoxMDM4MTM3MzE1MDExMDk4XzIwNDE4NzgxNjI5MDY0Njk=,Y29tbWVudDoxMDM4MTM3MzE1MDExMDk4XzE4MDk5NTA3MDMxNzA4ODE=,Canada takes the Costco Visa,2/9/2025,reply,1,0,1,Y29tbWVudDoxMDM4MTM3MzE1MDExMDk4XzE4MDk5NTA3MDMxNzA4ODE=,1,0,0 days,canada takes the costco visa,visa cards not accepted at costco in canada. only mastercard as i found out the hard way when trying to buy multiple items there. → canada takes the costco visa,0,0,0,0
402,Costco,2/6/2025 9:20,Y29tbWVudDoxMDM4MTM3MzE1MDExMDk4XzY0NjA2MjU5NzgyMzcwMg==,Y29tbWVudDoxMDM4MTM3MzE1MDExMDk4XzM4MDcwMTc5ODI5NDYyMzE=,creep,2/9/2025,reply,2,0,1,Y29tbWVudDoxMDM4MTM3MzE1MDExMDk4XzY0NjA2MjU5NzgyMzcwMg==,0,52,0 days,creep,creep,0,0,0,0
4,Costco,2/6/2025 14:00,Y29tbWVudDoxMDM4MzA2NzI4MzI3NDkwXzk4Njc1NzIwNjY1OTIzNg==,Y29tbWVudDoxMDM4MzA2NzI4MzI3NDkwXzExODg2MzYzMTYzMDQwOTE=,There We Are Then,2/9/2025,reply,0,0,1,Y29tbWVudDoxMDM4MzA2NzI4MzI3NDkwXzk5NjMzNzEyNTg4Mjc4MA==,2,0,0 days,there we are then,no dei pancakes for me thanks → lol. you don't need anymore pancakes!!! try a salad → there we are then,1,1,1,1
358,Costco,2/7/2025 9:00,Y29tbWVudDoxMDM4ODY0NTIxNjA1MDQ0XzExMjIyNzMyMjYyOTY1NzI=,Y29tbWVudDoxMDM4ODY0NTIxNjA1MDQ0XzEyOTk2ODc5NjQ0ODI3MjU=,bye,2/9/2025,reply,0,0,1,Y29tbWVudDoxMDM4ODY0NTIxNjA1MDQ0XzEyOTk2ODc5NjQ0ODI3MjU=,1,6,0 days,bye,i will no longer shop at costco until they change their perverted policies. → bye,1,0,0.5,1
21,Costco,2/7/2025 9:00,Y29tbWVudDoxMDM4ODY0NTIxNjA1MDQ0XzEzODE1MjE4MTMyODIyNDU=,Y29tbWVudDoxMDM4ODY0NTIxNjA1MDQ0XzU4ODA0MTcwMDY3MDY5MA==,huh?,2/16/2025,reply,0,0,1,Y29tbWVudDoxMDM4ODY0NTIxNjA1MDQ0XzU4ODA0MTcwMDY3MDY5MA==,1,0,7 days,huh?,im off to costco soon to spend several hundred dollars on their excellent products with excellent prices! → huh?,0,0,0,0
488,Costco,2/7/2025 9:00,Y29tbWVudDoxMDM4ODY0NTIxNjA1MDQ0XzY3MjU4MDgzNTU4NjM0Mg==,,They are $70,2/9/2025,initial,1,0,1,Y29tbWVudDoxMDM4ODY0NTIxNjA1MDQ0XzY3MjU4MDgzNTU4NjM0Mg==,0,64,0 days,they are $70,they are $70,0,0,0,0
58,Costco,2/7/2025 9:00,Y29tbWVudDoxMDM4ODY0NTIxNjA1MDQ0XzYwNTkyNDYwNTcwNDgwMg==,,"Shame on you Costco for allowing people to hoard and take advantage of the egg shortage! Allowing people to overload entire carts and flat carts with eggs to the point where they don’t leave any for anyone else. 
 https://www.facebook.com/reel/2004504726738868?fs=e&mibextid=wwXIfr&fs=e",2/9/2025,initial,0,0,1,Y29tbWVudDoxMDM4ODY0NTIxNjA1MDQ0XzYwNTkyNDYwNTcwNDgwMg==,0,64,0 days,shame on you costco for allowing people to hoard and take advantage of the egg shortage! allowing people to overload entire carts and flat carts with eggs to the point where they dont leave any for anyone else. <url>,shame on you costco for allowing people to hoard and take advantage of the egg shortage! allowing people to overload entire carts and flat carts with eggs to the point where they dont leave any for anyone else. <url>,0,0,0,0
325,Costco,2/9/2025 9:00,Y29tbWVudDoxMDM5NjIyNDU0ODYyNTg0XzE1ODU1NTIxNTIxMDM4MzI=,,Beautiful bowls,2/16/2025,initial,0,0,1,Y29tbWVudDoxMDM5NjIyNDU0ODYyNTg0XzE1ODU1NTIxNTIxMDM4MzI=,0,801,0 days,beautiful bowls,beautiful bowls,0,0,0,0
95,Costco,2/9/2025 9:00,Y29tbWVudDoxMDM5NjIyNDU0ODYyNTg0XzExNDIwNzgyNDA5MTg4OTI=,,"Too bad they're from China
 ....",2/9/2025,initial,1,0,1,Y29tbWVudDoxMDM5NjIyNDU0ODYyNTg0XzExNDIwNzgyNDA5MTg4OTI=,0,801,0 days,too bad they're from china ....,too bad they're from china ....,0,0,0,0
47,Costco,2/9/2025 9:00,Y29tbWVudDoxMDM5NjIyNDU0ODYyNTg0XzExNDU5ODE4NDcwMjQ3NDU=,,"I bought them from Costco, they are really useful I love them",2/9/2025,initial,0,0,1,Y29tbWVudDoxMDM5NjIyNDU0ODYyNTg0XzExNDU5ODE4NDcwMjQ3NDU=,0,801,0 days,"i bought them from costco, they are really useful i love them","i bought them from costco, they are really useful i love them",0,0,0,0
355,Costco,2/9/2025 9:00,Y29tbWVudDoxMDM5NjIyNDU0ODYyNTg0XzEzNDkxNDE0OTk2MDQ0NjQ=,,"I love these. They come out with a new set every year. After buying them for 3 years, I told myself I couldn't buy anymore. I didn't need them. I usually get a couple of boxes each year when the death star appears. I use them for gifts. I love them.",2/16/2025,initial,0,0,1,Y29tbWVudDoxMDM5NjIyNDU0ODYyNTg0XzEzNDkxNDE0OTk2MDQ0NjQ=,0,801,0 days,"i love these. they come out with a new set every year. after buying them for 3 years, i told myself i couldn't buy anymore. i didn't need them. i usually get a couple of boxes each year when the death star appears. i use them for gifts. i love them.","i love these. they come out with a new set every year. after buying them for 3 years, i told myself i couldn't buy anymore. i didn't need them. i usually get a couple of boxes each year when the death star appears. i use them for gifts. i love them.",0,0,0,0
487,Costco,2/9/2025 9:00,Y29tbWVudDoxMDM5NjIyNDU0ODYyNTg0XzIzNTUzMzM4MjE1MzIzMTk=,,Perfect for spring!,2/9/2025,initial,2,0,1,Y29tbWVudDoxMDM5NjIyNDU0ODYyNTg0XzIzNTUzMzM4MjE1MzIzMTk=,0,801,0 days,perfect for spring!,perfect for spring!,0,0,0,0
377,Costco,2/9/2025 9:00,Y29tbWVudDoxMDM5NjIyNDU0ODYyNTg0XzM2OTUyNzExMjkyMTUzOQ==,,How much,2/16/2025,initial,0,0,1,Y29tbWVudDoxMDM5NjIyNDU0ODYyNTg0XzM2OTUyNzExMjkyMTUzOQ==,0,801,0 days,how much,how much,0,0,0,0
454,Costco,2/9/2025 9:00,Y29tbWVudDoxMDM5NjIyNDU0ODYyNTg0XzU0NjM5MDQ2MTc0MzcxMg==,,Erin Richie Plunkett Hannah Windham,2/9/2025,initial,1,0,1,Y29tbWVudDoxMDM5NjIyNDU0ODYyNTg0XzU0NjM5MDQ2MTc0MzcxMg==,0,801,0 days,erin richie plunkett hannah windham,erin richie plunkett hannah windham,0,0,0,0
161,Costco,1/26/2025 19:20,Y29tbWVudDoxMDMwNDA2MTQ5MTE3NTQ4XzE1NTU0Mjc4ODg0NDc3NTc=,Y29tbWVudDoxMDMwNDA2MTQ5MTE3NTQ4XzkwNjY3MjQ1MTY3MTAwMTI=,are you kidding? People are flocking to them. I can't wait to shop there.,2/1/2025,reply,1,0,1,Y29tbWVudDoxMDMwNDA2MTQ5MTE3NTQ4XzE4NTQ2ODcxMjE5OTcxNDQ=,2,0,0 days,are you kidding? people are flocking to them. i can't wait to shop there.,when are you going to open a store in ri? → they will be closing stores after their stock goes to hell! → are you kidding? people are flocking to them. i can't wait to shop there.,0,0,0,0
83,Costco,1/26/2025 19:20,Y29tbWVudDoxMDMwNDA2MTQ5MTE3NTQ4XzE5MDg4NDcxMzYxOTA2Mzg=,,I’ll enjoy shopping there even more now that the people who hate women and minorities are gone. Yay!,2/1/2025,initial,36,0,1,Y29tbWVudDoxMDMwNDA2MTQ5MTE3NTQ4XzE5MDg4NDcxMzYxOTA2Mzg=,0,163,0 days,ill enjoy shopping there even more now that the people who hate women and minorities are gone. yay!,ill enjoy shopping there even more now that the people who hate women and minorities are gone. yay!,1,1,1,1
24,Costco,1/26/2025 19:20,Y29tbWVudDoxMDMwNDA2MTQ5MTE3NTQ4XzYwNjM4NDc3NTg4MzY4NQ==,,Thank you Costco!!,2/1/2025,initial,4,0,1,Y29tbWVudDoxMDMwNDA2MTQ5MTE3NTQ4XzYwNjM4NDc3NTg4MzY4NQ==,0,163,0 days,thank you costco!!,thank you costco!!,0,0,0,0
165,Costco,1/26/2025 19:20,Y29tbWVudDoxMDMwNDA2MTQ5MTE3NTQ4XzYzODk2Mjg1NTIxODE3Mw==,,Thank you for standing strong and respecting your employees and your corporate mission! We appreciate your leadership!,2/1/2025,initial,1,0,1,Y29tbWVudDoxMDMwNDA2MTQ5MTE3NTQ4XzYzODk2Mjg1NTIxODE3Mw==,0,163,0 days,thank you for standing strong and respecting your employees and your corporate mission! we appreciate your leadership!,thank you for standing strong and respecting your employees and your corporate mission! we appreciate your leadership!,1,1,1,1
133,Costco,1/26/2025 19:20,Y29tbWVudDoxMDMwNDA2MTQ5MTE3NTQ4Xzk0MzAwMjYwNzUzODQ5Mg==,Y29tbWVudDoxMDMwNDA2MTQ5MTE3NTQ4XzI3MjA0OTEyMzgxMzc1MzM=,"not all money is good money. Costco knows that and the message of diversity, equality, and inclusion for everyone is worth a hell of a lot more than the greed and evil that is be pushed at them at this point.",2/1/2025,reply,2,0,1,Y29tbWVudDoxMDMwNDA2MTQ5MTE3NTQ4XzE4MDY2MTAzMzM0NzQ2Nzg=,4,0,0 days,"not all money is good money. costco knows that and the message of diversity, equality, and inclusion for everyone is worth a hell of a lot more than the greed and evil that is be pushed at them at this point.","humans and morals over over profits is probably something you know absolutely nothing about. not only that costco is receiving an overwhelming amount of support. i personally just brought 5 annual memberships yesterday as gifts for family. → i would take that gift and burn it. → not all money is good money. costco knows that and the message of diversity, equality, and inclusion for everyone is worth a hell of a lot more than the greed and evil that is be pushed at them at this point.",1,1,1,1
424,Costco,1/26/2025 19:20,Y29tbWVudDoxMDMwNDA2MTQ5MTE3NTQ4Xzk1NTA5NjIxMzIzNTQ4OA==,Y29tbWVudDoxMDMwNDA2MTQ5MTE3NTQ4XzEzMjgzNzkyNjE2MjU0Mjk=,they also underpay their employees,2/1/2025,reply,0,0,1,Y29tbWVudDoxMDMwNDA2MTQ5MTE3NTQ4XzEzMjgzNzkyNjE2MjU0Mjk=,1,4,0 days,they also underpay their employees,sam's club is better and they don't believe in dei → they also underpay their employees,1,1,1,1
