company_name,post_date,id,parent_id,comment_text,comment_date,comment_type,reaction_count,before_DEI,has_DEI,root_id,depth,sibling_count,time_since_root,cleaned_text,full_text,relevance,stance_dei_reviewer_01,purchase_intention_reviewer_01,stance_dei_reviewer_02,purchase_intention_reviewer_02,stance_dei_average,purchase_intention_average,stance_dei_label,purchase_intention_label
Delta,2/10/25 9:02,Y29tbWVudDoxMDE5MTM4MTMzNTY4NDMyXzEzODE0MzQ4MDYxNzk2MTQ=,,Can't feel happy for their celebration since they don't care about travelers with disabilities. Delta staff member insulted my mother's condition and lied to their boss. Good thing I got video footage. Very disappointed Delta airlines,2/22/25,initial,3,0,1,Y29tbWVudDoxMDE5MTM4MTMzNTY4NDMyXzEzODE0MzQ4MDYxNzk2MTQ=,0,132,0 days,can't feel happy for their celebration since they don't care about travelers with disabilities. delta staff member insulted my mother's condition and lied to their boss. good thing i got video footage. very disappointed delta airlines,can't feel happy for their celebration since they don't care about travelers with disabilities. delta staff member insulted my mother's condition and lied to their boss. good thing i got video footage. very disappointed delta airlines,1,0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear towards DEI),0,0,0,0
Costco,2/22/25 9:00,Y29tbWVudDoxMDUwMzE3MjQzNzkzMTA1XzE1NTA0MjU2MDIzMTExMjA=,Y29tbWVudDoxMDUwMzE3MjQzNzkzMTA1XzE0MDE0NTg1MzEyMjkxMDQ=,same chickens just in a bag. The bags come in small boxes which means more room for other freight in the warehouse. The bags also cost less than the containers they used to use.,2/23/25,reply,0,0,1,Y29tbWVudDoxMDUwMzE3MjQzNzkzMTA1XzE4MjM3MjgzNTg0NDYzMjk=,8,0,0 days,same chickens just in a bag. the bags come in small boxes which means more room for other freight in the warehouse. the bags also cost less than the containers they used to use.,ask in the store! → yes. → same chickens just in a bag. the bags come in small boxes which means more room for other freight in the warehouse. the bags also cost less than the containers they used to use.,0,0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0,0,0,0
Delta,2/13/25 9:30,Y29tbWVudDoxMDIxMzAxOTAwMDE4NzIyXzkzMDg3NDc4NjU4NTQ1OTE=,,Except when planes land upside down.,2/22/25,initial,0,0,1,Y29tbWVudDoxMDIxMzAxOTAwMDE4NzIyXzkzMDg3NDc4NjU4NTQ1OTE=,0,480,0 days,except when planes land upside down.,except when planes land upside down.,0,0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0,0,0,0
Costco,1/31/25 9:00,Y29tbWVudDoxMDMzNzQ5ODUyMTE2NTExXzk2OTM2MjIyODYyNzE1MA==,,whats this about a costco strike? in what states?,2/1/25,initial,1,0,1,Y29tbWVudDoxMDMzNzQ5ODUyMTE2NTExXzk2OTM2MjIyODYyNzE1MA==,0,157,0 days,whats this about a costco strike? in what states?,whats this about a costco strike? in what states?,0,0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0,0,0,0
Costco,1/23/25 9:00,Y29tbWVudDoxMDI3ODA5MTc5Mzc3MjQ1XzE0MTU5ODU2MDkzNzc0OTY=,,Yum,1/25/25,initial,0,0,1,Y29tbWVudDoxMDI3ODA5MTc5Mzc3MjQ1XzE0MTU5ODU2MDkzNzc0OTY=,0,603,0 days,yum,yum,0,0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0,0,0,0
Delta,2/17/25 14:08,Y29tbWVudDoxMDI0NTU2NjI5NjkzMjQ5XzEzODEwNTExNjYyMjYwOTc=,Y29tbWVudDoxMDI0NTU2NjI5NjkzMjQ5XzU3ODI0NjEzNTI0Njc3OQ==,"Actually, I think calling them customers is better. Of course they are people. ￼Customers are people who THEY have taken responsibility for.￼ That makes them THIER people",2/22/25,reply,4,0,1,Y29tbWVudDoxMDI0NTU2NjI5NjkzMjQ5XzU3ODI0NjEzNTI0Njc3OQ==,1,1,0 days,"actually, i think calling them customers is better. of course they are people. customers are people who they have taken responsibility for. that makes them thier people","delta air lines: people. the injured were people. customers are what you call people you're transacting with. just a thought for your next post. thankfully no fatalities. hopefully it stays that way. → actually, i think calling them customers is better. of course they are people. customers are people who they have taken responsibility for. that makes them thier people",0,0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0,0,0,0
Costco,1/27/25 15:18,Y29tbWVudDoxMDMxMDIyMzcyMzg5MjU5XzkxNTg4NzkyNzM5ODQ3Mw==,Y29tbWVudDoxMDMxMDIyMzcyMzg5MjU5XzE0MTQ3NTY0MTI2OTE3Nzg=,"well, you obviously love a loser, so this makes sense.",2/1/25,reply,0,0,1,Y29tbWVudDoxMDMxMDIyMzcyMzg5MjU5XzE0MTQ3NTY0MTI2OTE3Nzg=,1,44,0 days,"well, you obviously love a loser, so this makes sense.","i will be doing the majority of my shopping at costco from now on. → well, you obviously love a loser, so this makes sense.",0,0 (Neutral/Unclear/No PI),0 (Neutral/Unclear/No PI),0 (Neutral/Unclear/No PI),0 (Neutral/Unclear/No PI),0,0,0,0
Costco,1/21/25 12:00,Y29tbWVudDoxMDI2NDgwMjY5NTEwMTM2XzE2OTk0MTExNDQzMTA5MDI=,,"My Doxie, Harper!!
 Actually, my health and well-being in order to take great care of my Doxie!!",1/24/25,initial,0,0,1,Y29tbWVudDoxMDI2NDgwMjY5NTEwMTM2XzE2OTk0MTExNDQzMTA5MDI=,0,458,0 days,"my doxie, harper!! actually, my health and well-being in order to take great care of my doxie!!","my doxie, harper!! actually, my health and well-being in order to take great care of my doxie!!",0,0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0,0,0,0
Costco,1/29/25 9:00,Y29tbWVudDoxMDMyMzEyMjAyMjYwMjc2XzEyNzc4ODYyMDAxODAxNTQ=,Y29tbWVudDoxMDMyMzEyMjAyMjYwMjc2XzEzMTAyMTc1OTAxNzA3NTk=,bye bye snowflakes,2/1/25,reply,1,0,1,Y29tbWVudDoxMDMyMzEyMjAyMjYwMjc2XzEzMTAyMTc1OTAxNzA3NTk=,1,2,0 days,bye bye snowflakes,dei is a joke. → bye bye snowflakes,1,-1 (Anti-DEI),0 (Neutral/Unclear/No PI),-1 (Anti-DEI),0 (Neutral/Unclear towards DEI),-1,0,-1,0
Google,2/1/25 7:16,Y29tbWVudDoxMTc0NDIzMTUwNzA1Nzg0Xzk0OTYyNTg1NDcxMDUxMDY=,,nice good,2/6/25,initial,1,0,0,Y29tbWVudDoxMTc0NDIzMTUwNzA1Nzg0Xzk0OTYyNTg1NDcxMDUxMDY=,0,198,0 days,nice good,nice good,0,0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0,0,0,0
Target,2/14/25 7:58,Y29tbWVudDoxMTc5NDcyMDMwMjA0ODUzXzYzMTM2NTEyNjA0Nzc2OQ==,,Love Target,2/14/25,initial,0,0,0,Y29tbWVudDoxMTc5NDcyMDMwMjA0ODUzXzYzMTM2NTEyNjA0Nzc2OQ==,0,83,0 days,love target,love target,0,0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear towards DEI),0,0,0,0
Google,2/27/25 12:12,Y29tbWVudDoxMTkyODYzNzM4ODYxNzI1XzExMzg5MTE5NjgwMTUzNDM=,,Nice,3/6/25,initial,0,0,0,Y29tbWVudDoxMTkyODYzNzM4ODYxNzI1XzExMzg5MTE5NjgwMTUzNDM=,0,247,0 days,nice,nice,0,0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0,0,0,0
Costco,2/17/25 15:16,Y29tbWVudDoxMDQ2NTU4MDQ3NTAyMzU4XzEyOTc4MjEyNDgxMDY3ODQ=,,Panera Mexican Corn Chowder,2/23/25,initial,0,0,1,Y29tbWVudDoxMDQ2NTU4MDQ3NTAyMzU4XzEyOTc4MjEyNDgxMDY3ODQ=,0,168,0 days,panera mexican corn chowder,panera mexican corn chowder,0,0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0,0,0,0
Costco,2/1/25 9:00,Y29tbWVudDoxMDM0NDgxMjg1Mzc2NzAxXzM5ODUzODA0MTUwNzQ3MTc=,,Cudos Costco!,2/1/25,initial,11,0,1,Y29tbWVudDoxMDM0NDgxMjg1Mzc2NzAxXzM5ODUzODA0MTUwNzQ3MTc=,0,131,0 days,cudos costco!,cudos costco!,0,0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0,0,0,0
Costco,1/31/25 9:00,Y29tbWVudDoxMDMzNzQ5ODUyMTE2NTExXzE2MTI2NzY2NDYyODMzMTM=,Y29tbWVudDoxMDMzNzQ5ODUyMTE2NTExXzExNjA2NDYxNjI0Mjk5MzY=,Companies are not allowed to make donations to political candidates. Individual employees may. MORE money was donated by individuals to the Harris campaign.,2/1/25,reply,0,0,1,Y29tbWVudDoxMDMzNzQ5ODUyMTE2NTExXzY1ODE0ODE4NjU1MDYxMw==,2,0,0 days,companies are not allowed to make donations to political candidates. individual employees may. more money was donated by individuals to the harris campaign.,"hey costco.....just a quick thanks for keeping your morals and ethics intact. i have always loved costco and appreciate you standing with what is right in a country that is being led with such wrong. i keep on hearing people have stopped using other stores (grocery, target, etc.) and are now joining costco. keep it up. you have loyal customers that stand with you on equity, diversity and inclusion. thanks again. → they donated to trumps campaign → companies are not allowed to make donations to political candidates. individual employees may. more money was donated by individuals to the harris campaign.",1,0 (Neutral/Unclear/No PI),0 (Neutral/Unclear/No PI),0 (Neutral/Unclear/No PI),0 (Neutral/Unclear/No PI),0,0,0,0
Google,2/6/25 7:42,Y29tbWVudDoxMTc3NzQ2ODEwMzczNDE4XzM4MjY2Nzk5MzQyNjI0MDk=,,Please leave a comment I found a loophole and have been trying to contact you for a while to no avail,2/27/25,initial,0,0,0,Y29tbWVudDoxMTc3NzQ2ODEwMzczNDE4XzM4MjY2Nzk5MzQyNjI0MDk=,0,485,0 days,please leave a comment i found a loophole and have been trying to contact you for a while to no avail,please leave a comment i found a loophole and have been trying to contact you for a while to no avail,0,0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0,0,0,0
Google,2/1/25 9:32,Y29tbWVudDoxMTc0NTAwNzkwNjk4MDIwXzE3OTU3MTQwMjQ2MDUxODk=,,Hey Google I'm going to file a lawsuit against you cuz your cards are not working when it comes to activation we have file a claim and not once response from you I'm giving you to Tuesday to give us response before we file charges at the County Courthouse,2/6/25,initial,0,0,0,Y29tbWVudDoxMTc0NTAwNzkwNjk4MDIwXzE3OTU3MTQwMjQ2MDUxODk=,0,166,0 days,hey google i'm going to file a lawsuit against you cuz your cards are not working when it comes to activation we have file a claim and not once response from you i'm giving you to tuesday to give us response before we file charges at the county courthouse,hey google i'm going to file a lawsuit against you cuz your cards are not working when it comes to activation we have file a claim and not once response from you i'm giving you to tuesday to give us response before we file charges at the county courthouse,0,0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear towards DEI),0,0,0,0
Costco,1/21/25 12:00,Y29tbWVudDoxMDI2NDgwMjY5NTEwMTM2XzI2ODY5NjM3ODQ4MjMzOTU=,,"Thank you for actually being human and supporting humans. I'm not a member, but if I was closer than 3.5 hours to the nearest Costco I'd get a membership.",1/31/25,initial,4,0,1,Y29tbWVudDoxMDI2NDgwMjY5NTEwMTM2XzI2ODY5NjM3ODQ4MjMzOTU=,0,458,0 days,"thank you for actually being human and supporting humans. i'm not a member, but if i was closer than 3.5 hours to the nearest costco i'd get a membership.","thank you for actually being human and supporting humans. i'm not a member, but if i was closer than 3.5 hours to the nearest costco i'd get a membership.",1,1 (Pro-DEI),1 (Buy/Positive),1 (Pro-DEI),1 (Buy/Positive),1,1,1,1
Costco,2/12/25 9:23,Y29tbWVudDoxMDQyNDY2Mzc0NTc4MTkyXzQwMjc2MzUzNDA4OTAxNTU=,Y29tbWVudDoxMDQyNDY2Mzc0NTc4MTkyXzU5NTk5MzY3Njc0MzcwMg==,me too. I am Costco girl,2/16/25,reply,1,0,1,Y29tbWVudDoxMDQyNDY2Mzc0NTc4MTkyXzU5NTk5MzY3Njc0MzcwMg==,1,0,0 days,me too. i am costco girl,i love costco → me too. i am costco girl,0,0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear towards DEI),0,0,0,0
Target,2/19/25 21:15,Y29tbWVudDoxMTgzMzYyNDM5ODE1ODEyXzEyMTU5NjE2NDY2NTg2ODQ=,,Ginger punch Scorpio,4/1/25,initial,0,0,0,Y29tbWVudDoxMTgzMzYyNDM5ODE1ODEyXzEyMTU5NjE2NDY2NTg2ODQ=,0,202,0 days,ginger punch scorpio,ginger punch scorpio,0,0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0,0,0,0
Costco,2/11/25 9:00,Y29tbWVudDoxMDQxNzYyOTI3OTgxODcwXzU2MTIxNzA1Njk1MTIyNA==,Y29tbWVudDoxMDQxNzYyOTI3OTgxODcwXzEwMTg0NDEyODY5OTgwNjg=,because they are willing to promote women and minorities even though it works for their business?,2/23/25,reply,0,0,1,Y29tbWVudDoxMDQxNzYyOTI3OTgxODcwXzEwMTg0NDEyODY5OTgwNjg=,1,13,7 days,because they are willing to promote women and minorities even though it works for their business?,its time to start boycotting costcos get dei out of your system or else we stop shopping and then we take you out of business. the people have spoken. → because they are willing to promote women and minorities even though it works for their business?,1,1 (Pro-DEI),0 (Neutral/Unclear/No PI),0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0.5,0,1,0
Costco,2/6/25 14:00,Y29tbWVudDoxMDM4MzA2NzI4MzI3NDkwXzQ4ODQxNzc2MDczNjAyOQ==,Y29tbWVudDoxMDM4MzA2NzI4MzI3NDkwXzU1MTU3NjY5NzkzNDU4OQ==,<-incel needs a hobby.,2/9/25,reply,0,0,1,Y29tbWVudDoxMDM4MzA2NzI4MzI3NDkwXzQ4ODQxNzc2MDczNjAyOQ==,0,65,0 days,<-incel needs a hobby.,<-incel needs a hobby.,0,0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0,0,0,0
Target,1/24/25 8:17,Y29tbWVudDoxMTY0NjU3NjQxNjg2MjkyXzY1ODc2NjE5OTgxNDQ3NA==,,Bye Target! I went three times a week! I have to find somewhere else to spend my money!,1/31/25,initial,15,0,0,Y29tbWVudDoxMTY0NjU3NjQxNjg2MjkyXzY1ODc2NjE5OTgxNDQ3NA==,0,488,0 days,bye target! i went three times a week! i have to find somewhere else to spend my money!,bye target! i went three times a week! i have to find somewhere else to spend my money!,0,0 (Neutral/Unclear towards DEI),-1 (Boycott/Negative),0 (Neutral/Unclear towards DEI),-1 (Boycott/Negative),0,-1,0,-1
Google,2/7/25 13:34,Y29tbWVudDoxMTc4NjEzNTAzNjIwMDgyXzk4Njg1MDg4NjIwMDU2OA==,,"Transitioning off all your platforms effective now, I don't trust my data with you clowns.",2/13/25,initial,0,0,0,Y29tbWVudDoxMTc4NjEzNTAzNjIwMDgyXzk4Njg1MDg4NjIwMDU2OA==,0,251,0 days,"transitioning off all your platforms effective now, i don't trust my data with you clowns.","transitioning off all your platforms effective now, i don't trust my data with you clowns.",0,0 (Neutral/Unclear towards DEI),-1 (Boycott/Negative),0 (Neutral/Unclear towards DEI),-1 (Boycott/Negative),0,-1,0,-1
Google,2/6/25 7:42,Y29tbWVudDoxMTc3NzQ2ODEwMzczNDE4XzU5NTkwMDI0OTk5ODA5MA==,,Gulf of MEXICO,2/13/25,initial,2,0,0,Y29tbWVudDoxMTc3NzQ2ODEwMzczNDE4XzU5NTkwMDI0OTk5ODA5MA==,0,485,0 days,gulf of mexico,gulf of mexico,0,0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0,0,0,0
Costco,1/27/25 15:18,Y29tbWVudDoxMDMxMDIyMzcyMzg5MjU5XzYzMjA5NDE1MjYzNTQwOQ==,Y29tbWVudDoxMDMxMDIyMzcyMzg5MjU5XzYxMDIwMTc1ODM4NjM1OA==,"I know Walmart did, so yes, probably Sam's too. Sam's was never very good anyway. I bought a membership, went one time and found out they had nothing much that I would buy. I've always loved Costco, but none were nearby my home, so I never got around to getting a membership. But this week I became motivated.",2/1/25,reply,0,0,1,Y29tbWVudDoxMDMxMDIyMzcyMzg5MjU5XzkyNjgyMzkzOTYzMTE1NQ==,5,0,0 days,"i know walmart did, so yes, probably sam's too. sam's was never very good anyway. i bought a membership, went one time and found out they had nothing much that i would buy. i've always loved costco, but none were nearby my home, so i never got around to getting a membership. but this week i became motivated.","yes → of course. they are walmart. → i know walmart did, so yes, probably sam's too. sam's was never very good anyway. i bought a membership, went one time and found out they had nothing much that i would buy. i've always loved costco, but none were nearby my home, so i never got around to getting a membership. but this week i became motivated.",0,0 (Neutral/Unclear towards DEI),1 (Buy/Positive),0 (Neutral/Unclear towards DEI),1 (Buy/Positive),0,1,0,1
Costco,1/22/25 13:45,Y29tbWVudDoxMDI3MjI4OTIyNzY4NjA0XzEyNzA3NzU0Njc1Mzc0NjY=,Y29tbWVudDoxMDI3MjI4OTIyNzY4NjA0XzExNjAyNjI1NDU2MTQ3OTc=,DEI is unconstitutional. You cant skip over a qualified white male to hire somebody else,1/31/25,reply,0,0,1,Y29tbWVudDoxMDI3MjI4OTIyNzY4NjA0XzExNzMwMTI4OTA4MjgyNDk=,4,0,0 days,dei is unconstitutional. you cant skip over a qualified white male to hire somebody else,"is being gay his special need? that's really what this is about: lgbt and skin color. people need to be hired based on merit, alone! → you can't help how you are born. you should not be discriminated for that → dei is unconstitutional. you cant skip over a qualified white male to hire somebody else",1,-1 (Anti-DEI),0 (Neutral/Unclear/No PI),-1 (Anti-DEI),0 (Neutral/Unclear/No PI),-1,0,-1,0
Target,2/4/25 15:08,Y29tbWVudDoxMTcyODQzMTI0MjAxMDc3XzExNTkyNDMyNjU3MTQ5NDk=,,We’re breaking up.,2/7/25,initial,25,0,0,Y29tbWVudDoxMTcyODQzMTI0MjAxMDc3XzExNTkyNDMyNjU3MTQ5NDk=,0,155,0 days,were breaking up.,were breaking up.,0,0 (Neutral/Unclear towards DEI),-1 (Boycott/Negative),0 (Neutral/Unclear towards DEI),-1 (Boycott/Negative),0,-1,0,-1
Google,2/6/25 7:42,Y29tbWVudDoxMTc3NzQ2ODEwMzczNDE4XzYxMDQyMjYwNTA2MDM5Mg==,,Our review count is wrong and it's happening to small businesses all over. Over 1/3rd of our reviews are gone.,2/13/25,initial,0,0,0,Y29tbWVudDoxMTc3NzQ2ODEwMzczNDE4XzYxMDQyMjYwNTA2MDM5Mg==,0,485,0 days,our review count is wrong and it's happening to small businesses all over. over 1/3rd of our reviews are gone.,our review count is wrong and it's happening to small businesses all over. over 1/3rd of our reviews are gone.,0,0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0,0,0,0
Google,2/6/25 10:26,Y29tbWVudDoxMTc3ODI4ODM3MDMxODgyXzExNzY0MzkyNjcxNzUzMjg=,,Why are you rolling back DEI? https://www.facebook.com/share/18Zqv5Ho7F/?mibextid=wwXIfr,2/13/25,initial,1,0,0,Y29tbWVudDoxMTc3ODI4ODM3MDMxODgyXzExNzY0MzkyNjcxNzUzMjg=,0,444,0 days,why are you rolling back dei? <url>,why are you rolling back dei? <url>,1,1 (Pro-DEI),0 (Neutral/Unclear/No PI),0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0.5,0,1,0
Costco,1/28/25 15:40,Y29tbWVudDoxMDMxNzczMjA1NjQ3NTA5XzE0Mzg4MjQxNDQxNjkyNDA=,,I relax watching companies stand up to the anti DEI idiots Thank you Costco for having integrity and valuing employees. #FDT,2/1/25,initial,15,0,1,Y29tbWVudDoxMDMxNzczMjA1NjQ3NTA5XzE0Mzg4MjQxNDQxNjkyNDA=,0,520,0 days,i relax watching companies stand up to the anti dei idiots thank you costco for having integrity and valuing employees. #fdt,i relax watching companies stand up to the anti dei idiots thank you costco for having integrity and valuing employees. #fdt,1,1 (Pro-DEI),0 (Neutral/Unclear/No PI),1 (Pro-DEI),0 (Neutral/Unclear/No PI),1,0,1,0
Google,2/5/25 8:47,Y29tbWVudDoxMTczOTUzMDk0MDg2MTIzXzIzOTA5NTIyMzQ2MDU0MDY=,,"Why does Google show you many search results when you search, far from what you are searching for, and you also have to search in the results.....just because your search words are similar to the words of the topics....Why isn't there a search (classified carousel)?",2/6/25,initial,11,0,0,Y29tbWVudDoxMTczOTUzMDk0MDg2MTIzXzIzOTA5NTIyMzQ2MDU0MDY=,0,98,0 days,"why does google show you many search results when you search, far from what you are searching for, and you also have to search in the results.....just because your search words are similar to the words of the topics....why isn't there a search (classified carousel)?","why does google show you many search results when you search, far from what you are searching for, and you also have to search in the results.....just because your search words are similar to the words of the topics....why isn't there a search (classified carousel)?",0,0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0 (Neutral/Unclear towards DEI),0 (Neutral/Unclear/No PI),0,0,0,0
